headings,label
 ଆଜିଠାରୁ ବସ୍ତିରେ ଆରମ୍ଭ ହେବ ନମୁନା ପରୀକ୍ଷା ,state
 ବରଗଡ଼ ଚାଷୀଙ୍କୁ ଘାରିଲା ପଙ୍ଗପାଳ ଚିନ୍ତା ,state
 ମୀନପା ଜଂଗଲରେ ୧୭ ଯବାନଙ୍କୁ ନକ୍ସଲ ହତ୍ୟା ଘଟଣା : ଭିଡିଓ ଜାରି କଲା ମାଓ ସଂଗଠନ ,state
 ବାହାର ରାଜ୍ୟରୁ ଫେରିବା ପରେ କ୍ବାରେଣ୍ଟିନରେ ଶଙ୍କରଚାର୍ଯ୍ୟ ଓ ୧୪ ଶିଷ୍ୟ ,state
" ୩ କରୋନା ଯୋଦ୍ଧାଙ୍କ ସହ ଭୁବନେଶ୍ୱରରୁ ଚିହ୍ନଟ ହେଲେ ୯କରୋନା ଆକ୍ରାନ୍ତ, ୧୫୮ରେ ପହଞ୍ଚିଲା ରାଜଧାନୀର ଆକ୍ରାନ୍ତ… ",state
" ୧୩ ଜଣ କରୋନା ଆକ୍ରାନ୍ତଙ୍କ ଯାତ୍ରା ବିବରଣୀ: ଜାଣନ୍ତୁ, ୭୦ ରୁ ୮୨ ନମ୍ବର କରୋନା ଆକ୍ରାନ୍ତ ଏମିତି ଆସିଥିଲେ ଘରକୁ ",state
" ଚିନ୍ତା ବଢ଼ାଇଲେ ପଞ୍ଚମ ଆକ୍ରାନ୍ତ : ବିଦେଶ ଯାଇ ନଥିଲେ, ସଂସ୍ପର୍ଶରେ ଆସିଛନ୍ତି ୨୧ଜଣ ",state
 ରାଜ୍ୟରେ ଥିବା ଜେଲ୍‌ଗୁଡିକରେ ୭୩ ଡାକ୍ତର ପଦରୁ ୩୩ ଖାଲି ,state
 କରୋନା ମୁକାବିଲା ପାଇଁ ମହାବାରୁଣୀ ସ୍ନାନକୁ ବନ୍ଦ କରିଲା ଯାଜପୁର ଜିଲ୍ଲା ପ୍ରଶାସନ ,state
 ଜଷ୍ଟିସ ସି.ଆର.ପାଲ କମିସନ୍ ରିପୋର୍ଟ ବିଧାନସଭାରେ ଉପସ୍ଥାପନ ପ୍ରସଂଗ: ହାଇକୋର୍ଟରେ ଆବେଦନ ଖାରଜ ,state
" ଝାଡ଼ଖଣ୍ତ ସୀମା ସିଲ୍‌ : ଅଟକି ରହିଲେ ୧୦୦୦ ଶ୍ରମିକ, ୪ ମାଲବାହୀ ଗାଡ଼ି ଅଟକ ",state
 ଚାଲୁ ରହିବ ସ୍ୱତନ୍ତ୍ର ଟ୍ରେନ୍‌ ,state
" ଏବେ ବାର୍ଡ ଫ୍ଲୁ ଆତଙ୍କ : ଆଜିଠୁ ଓୟୁଏଟିରେ କୁକୁଡ଼ା ମରା ଅଭିଯାନ, ୧୨ଟି ରାପିଡ୍‌ ରେସ୍‌ପନ୍ସ ଟିମ୍‌ ନିୟୋଜିତ ",state
 କରୋନା ଚିତ୍ର: କେଉଁଠି ସ୍ୱାଗତ ତ ଆଉ କେଉଁଠି ଘୃଣା! ,state
 ବଦଳିଲା ଆଚାର୍ଯ୍ୟ ହରିହର କର୍କଟ କେନ୍ଦ୍ରର ନାମ ,state
" ରାଜ୍ୟରେ କରୋନାର ସ୍ଥିତି ନିୟନ୍ତ୍ରଣାଧୀନ, ଆସନ୍ତାକାଲିଠାରୁ ବସ୍ ଚଳାଚଳ ପାଇଁ ଅନୁମତି: ସ୍ବତନ୍ତ୍ର ରିଲିଫ୍ କମିସନର୍ ",state
 ‘ମୋ ସରକାର’ରେ ପୁଣି ସାମିଲ ହେଲା ୫ଟି ବିଭାଗ ,state
 ସୁନ୍ଦରଗଡ଼ରେ ପ୍ରଶାସନ ଓ ରେଳବାଇ ମଧ୍ୟରେ ବୁଝାମଣାର ଅଭାବ : ଚେନ୍‌ ଟାଣି ଟ୍ରେନ୍‌ରୁ ଓହ୍ଲାଇଗଲେ ୨୬୫ ପ୍ରବାସୀ ,state
 ୟୁନିଟ-୯ ଅଞ୍ଚଳରେ ଆତଙ୍କରାଜ : ୧୬ ଅଭିଯୁକ୍ତଙ୍କ ମଧ୍ୟରେ ୧୪ ନାବାଳକ ,state
 ରାଜ୍ୟରେ ସୁସ୍ଥ ହେଲେ ହଜାରେରୁ ଅଧିକ କରୋନା ରୋଗୀ ,state
" ଚିକିତ୍ସା ପରେ ସୁସ୍ଥ ହେଲେ ଭୁବନେଶ୍ବରର୧୪ କରୋନା ଆକ୍ରାନ୍ତ, ଏବେ ରାଜଧାନୀର ଚିକିତ୍ସାଧୀନଙ୍କ ସଂଖ୍ୟା ୩୨କୁ ହ୍ରାସ ",state
 ଶ୍ରଦ୍ଧାସଞ୍ଜୀବନୀ ଅନ୍ତେବାସୀଙ୍କ ପ୍ରୟାସ: ନିଜ ସୁରକ୍ଷା ପାଇଁ ନିଜେ ପ୍ରସ୍ତୁତ କରୁଛନ୍ତି ସୁରକ୍ଷା କବଚ ,state
 ପ୍ରଥମ ଥର ପାଇଁ ଗୋଟିଏ ଦିନରେ ରାଜ୍ୟରେ ପହଞ୍ଚିବେ୨୫ ହଜାର ପ୍ରବାସୀ ! ,state
 ଓଡ଼ିଆ ଓ ଓଡ଼ିଶାର ବିକାଶରେ ମୋଦୀ ସରକାରଙ୍କ ଅବଦାନ ଅଧିକ: ସମୀର ମହାନ୍ତି ,state
" ଅଦିନିଆ ବର୍ଷାରେ ରାୟଗଡ଼ା ବେହାଲ୍ : କୁଆ ପଥର ମାଡ଼ରେ ଶ୍ରମିକ ଗୁରୁତର, ଉଡ଼ିଗଲା ଚାଳ ଛପର, ଉପୁଡ଼ିଲା ଗଛ ",state
 ଜମି କିଣାବିକା ଅନୁମତିକୁ ନେଇ ବଢ଼ିଲା ମତଭେଦ : ପାଙ୍ଗୀଙ୍କୁ ଘେରିଲା ଆଦିବାସୀ ସମାଜ ,state
 ପୁଲିସଙ୍କୁ କରୋନା ଅଡୁଆ: ଅଭିଯୁକ୍ତ କରୋନା ପଜିଟିଭ ପରେ କ୍ଵାରେଣ୍ଟିନରେ ଗଲେଣି ୭୨ ପୁଲିସ କର୍ମଚାରୀ ,state
 ରଥଯାତ୍ରାରେ ନିୟୋଜିତ ପୁଲିସ କର୍ମଚାରୀଙ୍କର ହେବ କୋଭିଡ ଟେଷ୍ଟ ,state
" ଲକଡାଉନ୍ ପରେ ହେବ +୨ ପରୀକ୍ଷା, ୭ ଦିନ ଆଗରୁ ଛାତ୍ରଛାତ୍ରୀଙ୍କୁ ସୂଚନା ଜାରି କରାଯିବ ",state
 ଗଂଜାମରେ କରୋନା: ୧୭୦ ଜଣ କୋଭିଡ୍‌ ଯୋଦ୍ଧା ସଂକ୍ରମିତ ,state
" ୧୮ଟି ଜିଲ୍ଲାରୁ ୧୩୮ ନୂଆ କରୋନା ଆକ୍ରାନ୍ତ, ଜାଣନ୍ତୁ କେଉଁ ଜିଲ୍ଲାରେ ଏଯାବତ୍ କେତେ କରୋନା ପଜିଟିଭ୍ ଚିହ୍ନଟ… ",state
 ଘାରିଲା କରୋନା ଭୟ : ‘ନିରାମୟ’‌ରେ ଔଷଧ ଯୋଗାଣ ପାଇଁ ସମୟ ମାଗିଲେ ୧୦ରୁ ଅଧିକ କମ୍ପାନି ,state
" ସମୁଦ୍ରରେ ବୁଡ଼ିଲା ଡଙ୍ଗା, ଜଣେ ମତ୍ସ୍ୟଜୀବୀ ମୃତ, ୪ ପହଁରି କୂଳରେ ଲାଗିଲେ ",state
 ୬୦ ବର୍ଷ ବୟସରୁ ଉର୍ଦ୍ଧ୍ୱ ବ୍ୟକ୍ତି ବିଶେଷ ମାତ୍ରାଧିକ କରୋନା ସମ୍ବେଦନଶୀଳ; ରାଜ୍ୟକୁ ଫେରନ୍ତାମାନେ ଏହି ସତ୍ୟକୁ… ,state
 ଭଞ୍ଜନଗର : ଅଂଶୁଘାତରେ ଚାଷୀଙ୍କ ମୃତ୍ୟୁ ଅଭିଯୋଗ ,state
 ଜରିମାନା ଆଦାୟ ପାଇଁ ବ୍ୟବହୃତ ବହି ଜାଲ୍‌ କରି ବ୍ରହ୍ମପୁରରେ ଗିରଫ ହେଲେ କନେଷ୍ଟବଲ୍‌ ,state
" ରାଜ୍ୟର କରୋନା ରୋଗୀଙ୍କ ଭୂତାଣୁ ଷ୍ଟ୍ରେନ୍‌ର ଅନୁଶୀଳନ, ପ୍ରଥମ ପର୍ଯ୍ୟାୟରେ ନିଆଗଲା ୪୫ କରୋନା ରୋଗୀଙ୍କ ଜିନୋମ୍ ",state
" ରହସ୍ୟରେ କୃତିକାଙ୍କ ମୃତ୍ୟୁ ଘଟଣା, ଆତ୍ମହତ୍ୟା ନେଇ ବଢ଼ିଲା ସନ୍ଦେହ! ",state
 ଗଞ୍ଜାମରେ ସଂକ୍ରମଣ ବଢୁଛି କାହିଁକି ? ,state
" ରାଉରକେଲାରେ ଖୋଲାଥିବା ଦୁଇଟି ଦୋକାନ ସିଲ୍ , ଦୋକାନୀଙ୍କ ଠାରୁ ୫୦ ହଜାର ଟଙ୍କା ଜରିମାନା ଆଦାୟ ",state
 ରାଜ୍ୟରେ ଆଉ ଦୁଇ ଦିନ କାଳବୈଶାଖୀ ,state
 ଭିଡିଓ ବାର୍ତ୍ତା ଜରିଆରେ ରାଜ୍ୟବାସୀଙ୍କୁ ଚେତାଇଲେ ମୁଖ୍ୟମନ୍ତ୍ରୀ; କରୋନା ଲଢ଼େଇ ନେଇ ଆଗାମୀ ୨୫ ଦିନ ଆମ ପାଇଁ ଖୁବ୍… ,state
 ଫେବ୍ରୁଆରି ସୁଦ୍ଧା ବଣ୍ଟାଯାଇଛି ୯୯% ପାଠ୍ୟପୁସ୍ତକ ,state
" କାକାର ସ୍କୁଟି ଉପରେ ଚଢ଼ିଲା ପୁତୁରା ବାଇକ : କାକା ମୃତ, ପୁତୁରା ଗୁରୁତର ",state
 ଇଚ୍ଛାଶକ୍ତି ଥିଲେ ସଫଳତା ନିଶ୍ଚିତ: ସୌମ୍ୟ ,state
 ବାଲିଆପାଳ ବିଡିଓ ପ୍ରବାସୀ ଶ୍ରମିକଙ୍କୁ ଗାଳିଗୁଲଜ କରିବା ଘଟଣାର ତଦନ୍ତ ପାଇଁ ନିର୍ଦ୍ଦେଶ ଦେଲେ ସରକାର ,state
 ବିଜୟ ମହାନ୍ତି ଅସୁସ୍ଥ ,state
" ହାଇକୋର୍ଟଙ୍କ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ ରାୟ: ଜୁନ୍ ୧୮ ଯାଏ ଉଚ୍ଛେଦ, ନିର୍ମାଣ ଭଙ୍ଗାକୁ ରୋକ୍ ",state
 ରାଜ୍ୟରେ ବଢୁଛି ତାପମାତ୍ରା : ଅଂଶୁଘାତ ପାଇଁ ସତର୍କ କରାଇଲା ଓସଡମା ,state
 କ୍ୟୁ ନେଟ୍ ଠକେଇ: ୩ ଅଭିଯୁକ୍ତଙ୍କ ଜାମିନ ଖାରଜ ,state
" ଜିଲ୍ଲା ପ୍ରଶାସନ ଜାରି କଲା ନିର୍ଦ୍ଦେଶନାମା, ୪୮ ଘଣ୍ଟା ସମ୍ପୂର୍ଣ୍ଣ ତାଲା ବନ୍ଦ ରହିବ ଭଦ୍ରକ ",state
" ଆଜି ପୁଣି ୪୯୫ଜଣ କରୋନା ପଜିଟିଭ୍ ଚିହ୍ନଟ, ରାଜ୍ୟରେ ମୋଟ ଆକ୍ରାନ୍ତଙ୍କ ସଂଖ୍ୟା ୮୬୦୧କୁ ବୃଦ୍ଧି ",state
" ଅକ୍ଷୟ ତୃତୀୟା ସୁନା ବେପାର : ଗତବର୍ଷ ବୁଡ଼ାଇଥିଲା ଫନି, ଏବର୍ଷ କରୋନା ",state
" ସାମ୍ନାକୁ ଆସିଲା ୬୧ରୁ ୬୫ତମ କରେନା ଆକ୍ରାନ୍ତଙ୍କ ଗସ୍ତ ବିବରଣୀ, ୫ ଜଣ କୋଲକାତା ଫେରନ୍ତା ",state
 ଜୁନ୍‌ରେ ସ୍ୱାଭାବିକଠାରୁ ଅଧିକ ବର୍ଷା ,state
 କାଳବୈଶାଖୀ: ୧୦ ଜିଲ୍ଲାକୁ ୟେଲୋ ଓ୍ଵାର୍ଣ୍ଣିଂ ଜାରି ,state
 ଭୁବନେଶ୍ୱର ସାଂସଦ ଅପରାଜିତା ଷଡଙ୍ଗୀଙ୍କ ବିରୋଧରେ ଥାନାରେ ଏତଲା : ସାମାଜିକ ଦୂରତା ନିୟମ ଉଲ୍ଲଂଘନ ଅଭିଯୋଗ ,state
 ରାଜ୍ୟରେ ତାତି ଆଉ ଦୁଇ ଦିନ ,state
 ଗଞ୍ଜାମ : ସଙ୍ଗରୋଧ କେନ୍ଦ୍ରରେ ୬ ମାସର ଶିଶୁପୁତ୍ରର ମୃତ୍ୟୁ ,state
" ଯୋଗ୍ୟ ହିତାଧିକାରୀଙ୍କୁ ମିଳୁନି ରାସନ୍ କାର୍ଡ, ଉଦ୍‌ବେଗ ଜଣାଇଲେ ସବୁ ଦଳର ସଦସ୍ୟ ",state
 କ‌ରୋନା ଭୂତାଣୁର ଲକ୍ଷଣ ଓ ତାର ସତର୍କତା ,state
" ପୁଣି ୯୦ଜଣ କରୋନା ପଜିଟିଭ୍ ଚିହ୍ନଟ, ରାଜ୍ୟରେ ମୋଟ ଆକ୍ରାନ୍ତଙ୍କ ସଂଖ୍ୟା ୨୪୭୮କୁ ବୃଦ୍ଧି ",state
" ବେରୋଜଗାର ପ୍ରତିବାଦ : ବିଜେପି ଯୁବମୋର୍ଚ୍ଚାର ବିଧାନସଭା ଘେରାଉ ଉଦ୍ୟମ, ଶତାଧିକ କର୍ମୀ ଗିରଫ ",state
" ବିବାହିତା ମହିଳାଙ୍କୁ ଅସଦାଚରଣ, ଡାକ୍ତର ଗିରଫ ",state
" ବିଷାକ୍ତ ତେଲ ପିଇ ପ୍ରାଣ ହରାଇଲେ ମହିଳା, ମୃତ୍ୟୁର କାରଣ ଅସ୍ପଷ୍ଟ ",state
 ଗିରଫ ଅଭିଯୁକ୍ତ କରୋନା ପଜିଟିଭ ଚିହ୍ନଟ ପରେ ପୁରୀ କୁମ୍ଭାରପଡ଼ା ଥାନା କର୍ମଚାରୀଙ୍କ ନମୁନା ପରୀକ୍ଷା ଲାଗି ପଠାଗଲା ,state
 ମନସ୍ତତ୍ତ୍ବବିତ୍‌ଙ୍କ ପକ୍ଷରୁ ୧୨ସୂତ୍ରୀ ଖସଡ଼ା ପ୍ରସ୍ତୁତ : ସଂକ୍ରମିତ ଓ ତାଙ୍କ ପରିବାରକୁ ଦୋଷୀ ନଜରରେ ଦେଖନ୍ତୁନି ,state
 ବଳାତ୍କାର ଉଦ୍ୟମର ଦଣ୍ଡ ,state
 ସୁନ୍ଦରଗଡ଼ : ମାସ୍କ ପିନ୍ଧି ବେଦିରେ ବସିଲେ ବରକନ୍ୟା ,state
 ନୟାଗଡ଼ରେ ଚିନିକଳ ପୁନଃ କାର୍ଯ୍ୟକ୍ଷମ ଦାବିରେ ରାଜ୍ୟପାଳଙ୍କୁ ପତ୍ର ,state
 ରାଜଧାନୀରେ ଆଉ ଏକ କାଡାଭରିକ୍‌ ପ୍ରତିରୋପଣ ,state
 ରୋଗୀସେବା କ୍ଷେତ୍ରରେ ଘରୋଇ ଉଦ୍ୟୋଗୀଙ୍କ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଭୂମିକା ରହିଛି : ଅମିତ ଶାହ ,state
" ଚେନ୍ନାଇରେ ଓଡ଼ିଆ ଯୁବତୀଙ୍କୁ ହତ୍ୟା : ଏକତରଫା ପ୍ରେମରୁ ହତ୍ୟାକାଣ୍ଡ, ହତ୍ୟାକାରୀ, ସହଯୋଗୀ ବି ଓଡ଼ିଆ ",state
 କରୋନା ଯୋଦ୍ଧା : ଭିନ୍ନକ୍ଷମ ଡାକ୍ତର ଚମ୍ପକ ମେହେର ,state
" ଲକ୍‌ଡାଉନ୍‌ ଯୋଗୁଁ ଝାରସୁଗୁଡ଼ା ନିସ୍ତବ୍ଧ, ଗୀତ ଗାଇ ସଚେତନ କରୁଛନ୍ତି ହାବିଲଦାର ",state
 ଦୁର୍ବିପାକ ନିରୋଧୀ ବିଦ୍ୟୁତ ଭିତ୍ତିଭୂମି ନିର୍ମାଣ ପାଇଁ ୧୯ ହଜାର କୋଟିର ଯୋଜନା ପ୍ରସ୍ତୁତ ,state
" ଯାଜପୁର ଜିଲ୍ଲାରେ ବନୀକରଣ ପ୍ରହସନ : ଲକ୍ଷାଧିକ ଗଛ ଚୋରି, ୧୫ କୋଟି ସ୍ୱାହା ",state
 ଗଛ କାଟୁଥିବା ବେଳେ ୧୧କେଭି ତାର ଲାଗି ଯୁବକଙ୍କ ମୃତ୍ୟୁ ,state
 ମାଲକାନଗିରିରେ ମହିଳାଙ୍କ ରହସ୍ୟଜନକ ମୃତ୍ୟୁ ଘଟଣା : ରାଜ୍ୟ ମାନବାଧିକାର କମିସନଙ୍କୁ ଫେରାଦ ଦେଲା କଂଗ୍ରେସ ,state
 ଲକଡାଉନ ପ୍ରଭାବ: ଗଙ୍ଗା ନଦୀ ସଫା କରିବାକୁ ଯାଇ ମଥୁରାରେ ଫସିଛନ୍ତି ୧୭ ଶ୍ରମିକ ,state
" ପଶ୍ଚିମବଙ୍ଗର ମୁଖ୍ୟମନ୍ତ୍ରୀଙ୍କ ସହ ଟେଲିଫୋନ୍ ଯୋଗେ କଥା ହେଲେ ନବୀନ ପଟ୍ଟନାୟକ, ସମସ୍ତ ପ୍ରକାର ସହାୟତା ଯୋଗାଇ… ",state
 ରାମଚନ୍ଦ୍ରପୁର : ଭିଡିଓ କଲିଂରେ ହେଲା ନାତିର ଏକୋଇଶିଆ ,state
" ଭୁବନେଶ୍ବର: ବିଳମ୍ବିତ ରାତିରେ ବାର୍‌ରେ ଚଢଉ, ୧୦ ଯୁବତୀ ଉଦ୍ଧାର ",state
" ହୀରାକୁଦ ଜଳସ୍ତର ୧୧ ଫୁଟ୍‌ ଖସିଲା,୭ ଗେଟ୍ ବନ୍ଦ ହେଲା ",state
 ବାହାର ରାଜ୍ୟରେ ଥିବା ଓଡ଼ିଆଙ୍କ ପାଇଁ ନୋଡାଲ୍ ଅଫିସର ନିଯୁକ୍ତ କଲେ ରାଜ୍ୟ ସରକାର ,state
 ତାଲାବନ୍ଦ ପାଇଁ ବିଦ୍ୟୁତ୍‌ ଗ୍ରାହକଙ୍କୁ ଆଶ୍ବସ୍ତି : ମାର୍ଚ ମାସ ବିଲ୍‌ ପଇଠ ତାରିଖ ଏପ୍ରିଲ୍‌ ୧୫ ପର୍ଯ୍ୟନ୍ତ ବୃଦ୍ଧି ,state
 ୟେସ୍‌ ବ୍ୟାଙ୍କରେ ଫସିଛି ଶ୍ରୀମନ୍ଦିରର ୫୪୫ କୋଟି : ମହାପ୍ରଭୁଙ୍କ ଟଙ୍କା ଫେରାଅ ,state
 ବଡ଼ଦାଣ୍ଡରେ ସମାବେଶକୁ ନେଇ ମୁଖ୍ୟମନ୍ତ୍ରୀଙ୍କ ନାମରେ ଏତଲା ,state
 କଟକ ବଡ଼ଡାକ୍ତରଖାନାରେ ଚୀନ୍ ଫେରନ୍ତା ଛାତ୍ରୀ : ଆଜି ରକ୍ତ ଓ ଲାଳର ନମୁନା ପରୀକ୍ଷା ପାଇଁ ପଠାଯିବ ,state
" ସହଯାତ୍ରୀଙ୍କ ଖାଦ୍ୟ ପୁଡ଼ିଆ ଝାମ୍ପି ନେଉଛନ୍ତି, ନିୟନ୍ତ୍ରଣ ପାଇଁ ‌ଷ୍ଟେସନରେ ନିୟୋଜିତ ହେବେ ଅଧିକ ଆରପିଏଫ୍‌ ",state
 ପାରାଦୀପରେ ପ୍ରଡକ୍ଟ ଆପ୍ଲିକେସନ ଓ ଡେଭଲପ ସେଣ୍ଟରର ଶୁଭାରମ୍ଭ: ଭର୍ଚୁଆଲ ପ୍ଲାଟଫର୍ମରେ ଉଦଘାଟନ କଲେ ମୁଖ୍ୟମନ୍ତ୍ରୀ… ,state
" ଘସିପୁରା ଥାନା ଅଞ୍ଚଳରେ ଚାଞ୍ଚଲ୍ୟ: ତଣ୍ଟିଚିପି ଯୁବକଙ୍କୁ ହତ୍ୟା, ବିଲରେ ପଡ଼ି ରହିଛି ଶବ ",state
 ରାଜ୍ୟ ଆଇନଜୀବୀ ପରିଷଦର ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ ନିଷ୍ପତ୍ତି : ୧୦ ବର୍ଷରୁ କମ୍ ପେସାରେ ଥିଲେ ଆର୍ଥିକ ସହାୟତ‌ା ,state
 ୧୨ ଶିକ୍ଷାନୁଷ୍ଠାନରେ ଖୋଲିବ ବି.ଏସ୍‌ସି(କୃଷି) ପାଠ୍ୟକ୍ରମ ,state
 ଟିଏମ୍‌ସି ହିସାବ ମାଗିବା ପ୍ରସଙ୍ଗରେ ସରକାରଙ୍କୁ ବିରୋଧୀଙ୍କ ସମାଲୋଚନା ,state
" ବାତ୍ୟା ‘ଅମ୍ଫାନ’କୁ ନେଇ ସମୀକ୍ଷା କଲେ ମୁଖ୍ୟମନ୍ତ୍ରୀ; ଆତଙ୍କିତ ହୁଅନି, ସହଯୋଗ କ‌ର ",state
" ଉପରୁ ଛିଣ୍ଡିଲା ୧୧ କେଭି ତାର : ବାଇକ୍‌ ପୋଡ଼ି ପାଉଁଶ, ଅଳ୍ପକେ ବର୍ତିଲେ ୨ ଆରୋହୀ ",state
 ଓଡ଼ିଆଙ୍କୁ ବିଦେଶୀ ତଡକା ଦେବା ପାଇଁ ଆରମ୍ଭ ହେଲା ଯୋଜନା ,state
" ମୁଖ୍ୟମନ୍ତ୍ରୀଙ୍କ ସହ ଆର୍ସେଲର-ମିତ୍ତଲ ଅଧ୍ୟକ୍ଷଙ୍କ ଆଲୋଚନା, ଓଡ଼ିଶାରେ ୨ ହଜାର କୋଟି ନିବେଶ କରିବ ",state
 ପଶ୍ଚିମ ଓଡ଼ିଶା ରୋଗୀଙ୍କୁ ଭଗବାନ ଭରସା : କରୋନା ପାଇଁ ମାତ୍ର ୯ ଭେଣ୍ଟିଲେଟର ,state
" ହଜାର ହଜାର ଟନ୍‌ ଲୁହାପଥର ଗାଏବ, ପ୍ରୋ ମିନେରାଲକୁ ଖଣି ନିର୍ଦ୍ଦେଶାଳୟର ନୋଟିସ୍ ",state
" ବାଲେଶ୍ୱରରେ ଶହେ ପାର ହେଲା ଆକ୍ରାନ୍ତଙ୍କ ସଂଖ୍ୟା, ଦ୍ବିତୀୟ ସର୍ବାଧିକ କରୋନା ପଜିଟିଭ୍ ଚିହ୍ନଟ ହେଲା ଜିଲ୍ଲା ",state
 ବ୍ରହ୍ମପୁରରେ ଅଭାବନୀୟ ଘଟଣା : ଘରେ ନିଆଁଲାଗି ୩ ମୃତ ,state
" ଲମତାପୁଟ: ମାଛକୁଣ୍ତ ବିଦ୍ୟୁତ ପ୍ରକଳ୍ପକୁ ପର୍ଯ୍ୟଟକଙ୍କୁ ମନା, କର୍ମଚାରୀଙ୍କ ଭୋଜି ",state
 ଦଳରେ ରହି ଦଳ ବିରୋଧୀ କଥା କହିବାରେ ମୁଁ ବିଶ୍ୱାସ କରେନି: ପ୍ରସନ୍ନ ପାଟ୍ଟଶାଣୀ ,state
 ବ୍ୟାସନଗରରେ ଥିବା ଗ୍ରିନ୍ ମାର୍କେଟ ନହକା-ଖୋର୍ଧା ବାଇପାସକୁ ଉଠିଲା ,state
 ଯେଉଁ ସ୍ଥାନରେ କେନ୍ଦ୍ର ସରକାରଙ୍କ ଅନୁମତି ମିଳିବ ସେଠାରେ ହେବ କୋଭିଡ୍-୧୯ ହସପିଟାଲ: ନବ ଦାସ ,state
" ପଶ୍ଚିମ ଓଡ଼ିଶାରୁ ପ୍ରଥମ କରୋନା ପଜିଟିଭ ଚିହ୍ନଟ, ରାଜ୍ୟରେ ସଂକ୍ରମିତ ସଂଖ୍ୟା ୨୧ ହେଲା ",state
 ବିପଦରେ କେନ୍ଦୁଝର ହାତୀ : ୨୦ ବର୍ଷରେ ମଲେଣି ୧୧୪ ହାତୀ ,state
 ଲୁଣ କଳା ବଜାରି ପ୍ରସଙ୍ଗ : ହୋଲସେଲରକୁ ଲକ୍ଷେ ଟଙ୍କା ଫାଇନ ପକାଇଲା ପ୍ରଶାସନ ,state
" ୧୮୫ରୁ ୧୮୮ ନମ୍ବର କୋଭିଡ୍-୧୯ ଆକ୍ରାନ୍ତଙ୍କ ଯାତ୍ରା ଇତିହାସ, ପ୍ରଥମଜଣକ କୋଲକାତା, ଅନ୍ୟ ତିନି ସୁରତ ଫେରନ୍ତା ",state
 ୧୨ଟି ଖଣିର କାରବାର ବନ୍ଦ ପାଇଁ ନିର୍ଦ୍ଦେଶ ,state
 ସବୁ ରାଜ୍ୟରେ ପହଞ୍ଚିଛି ଏନ୍‌ସିଇଆର୍‌ଟି ପୁସ୍ତକ ,state
 ଲକ୍ଷଣ ନ ଥିବା ବ୍ୟକ୍ତି ବି ବନିପାରନ୍ତି ସୁପର ସ୍ପ୍ରେଡର: ବାଗଚୀ ,state
 ଲକଡାଉନ୍ ସମୟରେ ୩୦ କିଲୋମିଟର ଦୂରରୁ ଆସି ଥାଲାସେମିଆ ରୋଗୀକୁ ରକ୍ତଦାନ କଲେ ଯାଜପୁରର ଯୁବକ ,state
" ଆଜି ବିଶ୍ୱ ପରିବେଶ ଦିବସ : ପ୍ରକୃତି ସହ ଯୋଡ଼ି ହେବା ଲାଗି ବନୀକରଣକୁ ଗୁରୁତ୍ବ, ଏ ବର୍ଷ ୧୫ କୋଟି ବୃକ୍ଷରୋପଣ… ",state
